,num1,num2,num3,cat1,cat2,sens_feat,outcome
43,33.94724730534108,2.0,10.0,1.0,1.0,1.0,1.0
44,15.96554733622545,6.0,-9.0,1.0,2.0,1.0,0.0
45,49.70042150643824,8.0,14.0,0.0,2.0,1.0,1.0
46,57.57277851362745,5.0,-9.0,0.0,2.0,1.0,1.0
47,91.93010907110722,0.0,-6.0,1.0,2.0,1.0,1.0
48,58.55725580901348,4.0,20.0,1.0,0.0,1.0,1.0
49,30.969442466074447,6.0,18.0,1.0,0.0,0.0,1.0
50,24.364114543681346,9.0,20.0,0.0,1.0,1.0,1.0
51,23.145670341470893,5.0,13.0,0.0,0.0,1.0,1.0
52,86.81206423641396,9.0,-6.0,0.0,2.0,0.0,0.0
53,50.9422889108783,4.0,-4.0,1.0,2.0,0.0,1.0
54,64.19129419205518,6.0,-6.0,1.0,1.0,0.0,1.0
55,59.26017801943376,2.0,3.0,0.0,0.0,1.0,0.0
56,75.34008656626388,8.0,14.0,0.0,1.0,1.0,0.0
57,54.58250889228778,4.0,-8.0,1.0,2.0,1.0,0.0
58,23.359507917612387,6.0,16.0,1.0,0.0,1.0,1.0
59,18.009399110286303,4.0,-1.0,0.0,0.0,1.0,0.0
60,60.560744076995874,6.0,-10.0,1.0,0.0,1.0,1.0
61,61.1555123375696,8.0,-8.0,0.0,1.0,1.0,1.0
62,97.63391506613246,5.0,5.0,0.0,2.0,0.0,0.0
63,88.10887812951611,6.0,-1.0,0.0,0.0,1.0,1.0
64,18.59098737172092,2.0,6.0,1.0,2.0,1.0,0.0
65,91.85096493652152,0.0,10.0,0.0,2.0,0.0,1.0
66,66.68821340020268,8.0,22.0,1.0,2.0,1.0,1.0
67,30.58687590424699,3.0,0.0,0.0,0.0,1.0,1.0
68,97.60840521535165,9.0,-2.0,0.0,0.0,1.0,0.0
69,34.02997784495437,6.0,4.0,1.0,2.0,0.0,0.0
70,72.9846972801053,5.0,21.0,1.0,1.0,0.0,0.0
71,1.597144837571911,0.0,24.0,0.0,0.0,1.0,1.0
72,62.11150714670538,2.0,19.0,0.0,1.0,1.0,0.0
73,37.93193979876699,3.0,10.0,1.0,0.0,1.0,0.0
74,76.31064346800119,1.0,-4.0,0.0,2.0,1.0,1.0
75,92.76232765194914,5.0,16.0,1.0,0.0,1.0,0.0
76,83.91556844002228,1.0,13.0,1.0,2.0,1.0,0.0
77,3.5868799222749512,7.0,23.0,0.0,0.0,1.0,1.0
78,54.052447186510385,1.0,17.0,0.0,1.0,1.0,0.0
79,95.2450265638431,4.0,-5.0,1.0,1.0,1.0,0.0
80,16.930204249385742,9.0,-10.0,1.0,0.0,0.0,0.0
81,62.57611106380677,7.0,9.0,1.0,1.0,1.0,1.0
82,88.18888416384215,2.0,1.0,0.0,1.0,1.0,0.0
83,1.2831802028473547,8.0,19.0,0.0,1.0,1.0,1.0
84,33.878481113276266,1.0,-8.0,1.0,1.0,1.0,0.0
85,29.260021490119765,0.0,3.0,0.0,2.0,1.0,0.0
86,2.2253533961997114,0.0,6.0,0.0,2.0,1.0,1.0
87,77.66571364597587,6.0,24.0,0.0,1.0,0.0,0.0
88,41.641662622849154,4.0,20.0,0.0,2.0,1.0,1.0
89,85.00585575553824,4.0,-10.0,1.0,0.0,1.0,1.0
90,16.04545673018353,4.0,2.0,0.0,0.0,0.0,0.0
91,14.421588269477583,8.0,12.0,0.0,2.0,0.0,1.0
92,26.707366496046493,9.0,-1.0,0.0,1.0,1.0,0.0
93,62.87799323132847,4.0,17.0,1.0,2.0,1.0,0.0
94,26.456384771367784,1.0,16.0,1.0,1.0,1.0,1.0
95,48.512569330676,8.0,9.0,1.0,1.0,1.0,0.0
96,15.700464096535418,1.0,17.0,0.0,0.0,0.0,1.0
97,56.75614900724687,3.0,6.0,0.0,1.0,1.0,0.0
98,64.68958295061005,6.0,11.0,0.0,1.0,1.0,0.0
99,31.71840665673899,9.0,-9.0,1.0,0.0,1.0,1.0
100,24.811069095830018,5.0,8.0,0.0,0.0,0.0,0.0
101,3.208233083517346,2.0,2.0,0.0,2.0,1.0,1.0
102,21.162494307795026,0.0,-3.0,1.0,0.0,0.0,1.0
103,91.431808919253,1.0,7.0,0.0,1.0,1.0,0.0
104,89.70460624216055,6.0,22.0,0.0,1.0,1.0,0.0
105,20.180394694520114,6.0,-4.0,0.0,0.0,0.0,1.0
106,23.29675801800115,6.0,-3.0,1.0,0.0,1.0,0.0
107,88.8848810072026,5.0,-7.0,1.0,0.0,1.0,0.0
108,31.068453011610483,1.0,13.0,0.0,1.0,1.0,0.0
109,58.67698004463273,8.0,-3.0,0.0,0.0,0.0,0.0
110,61.67659580522525,7.0,17.0,0.0,0.0,1.0,0.0
111,16.410354109553197,6.0,1.0,1.0,0.0,1.0,1.0
112,51.66993211104782,8.0,11.0,1.0,0.0,0.0,0.0
113,85.19255879040108,9.0,14.0,1.0,2.0,0.0,0.0
114,98.86140154425063,9.0,18.0,0.0,2.0,1.0,0.0
115,71.18858339372,2.0,19.0,1.0,2.0,1.0,1.0
116,57.11436716046731,2.0,1.0,0.0,0.0,0.0,1.0
117,81.25772227365204,3.0,18.0,1.0,0.0,1.0,0.0
118,92.71553788377248,3.0,-5.0,0.0,0.0,1.0,0.0
119,55.30295088229114,2.0,-10.0,1.0,2.0,1.0,0.0
120,85.41008338503151,3.0,23.0,0.0,2.0,0.0,0.0
121,44.37296625960527,2.0,-7.0,1.0,0.0,1.0,1.0
122,1.6007495107015481,3.0,20.0,0.0,1.0,1.0,1.0
123,45.77398256815732,5.0,0.0,1.0,2.0,1.0,1.0
124,32.78935755376771,8.0,6.0,1.0,1.0,1.0,0.0
125,27.86579541333485,8.0,-8.0,1.0,0.0,1.0,0.0
126,49.24616155507928,9.0,3.0,0.0,2.0,1.0,0.0
127,17.78320967217879,5.0,15.0,0.0,1.0,1.0,1.0
128,20.511736418844034,4.0,8.0,0.0,2.0,1.0,1.0
129,27.533346031376645,2.0,16.0,1.0,2.0,1.0,1.0
130,7.141183910389411,2.0,2.0,1.0,2.0,0.0,0.0
131,3.5392396193779034,0.0,4.0,1.0,2.0,1.0,1.0
132,8.492599613744328,4.0,20.0,0.0,1.0,1.0,1.0
133,65.57206462637437,2.0,18.0,1.0,1.0,1.0,0.0
134,49.12001021099452,9.0,17.0,0.0,2.0,1.0,0.0
135,10.092713954151572,4.0,16.0,0.0,0.0,1.0,0.0
136,56.45749700627093,0.0,-3.0,0.0,2.0,0.0,0.0
137,43.335008684199686,3.0,10.0,1.0,2.0,0.0,1.0
138,62.5764942688188,7.0,24.0,0.0,0.0,1.0,1.0
139,82.16283610486953,8.0,15.0,0.0,2.0,1.0,0.0
140,42.660306159271364,1.0,9.0,0.0,0.0,1.0,0.0
141,13.10065279100816,0.0,14.0,1.0,1.0,1.0,1.0
142,54.63617980710279,2.0,5.0,0.0,2.0,1.0,0.0
143,4.201081314980354,7.0,13.0,0.0,1.0,1.0,1.0
144,3.4817237314958147,2.0,5.0,0.0,0.0,1.0,1.0
145,94.01712832041859,1.0,6.0,1.0,0.0,1.0,0.0
146,45.325032322958734,5.0,-7.0,1.0,0.0,0.0,0.0
147,18.57977991261337,0.0,21.0,1.0,1.0,0.0,1.0
148,70.663424903015,4.0,4.0,0.0,1.0,1.0,0.0
149,39.2719610498339,0.0,-4.0,0.0,2.0,1.0,0.0
150,69.35563714937607,9.0,17.0,1.0,2.0,1.0,0.0
151,82.2325600066909,0.0,-2.0,0.0,1.0,0.0,0.0
152,74.52527105969662,3.0,15.0,0.0,1.0,1.0,0.0
153,16.451422327181064,8.0,-1.0,0.0,0.0,1.0,0.0
154,25.4376456484492,1.0,5.0,0.0,2.0,0.0,1.0
155,74.70709137669687,5.0,9.0,0.0,0.0,1.0,1.0
156,61.84684709248391,3.0,-10.0,0.0,2.0,0.0,0.0
157,68.45029876554376,7.0,5.0,1.0,0.0,0.0,1.0
158,51.084612634132895,7.0,20.0,0.0,2.0,0.0,0.0
159,46.559231050834576,0.0,-9.0,1.0,1.0,1.0,0.0
160,89.6879880517071,6.0,22.0,0.0,0.0,1.0,0.0
161,49.45128850322338,5.0,3.0,0.0,1.0,0.0,0.0
162,67.21828798430306,8.0,-8.0,0.0,1.0,1.0,0.0
163,5.863746761425494,0.0,-7.0,0.0,2.0,0.0,0.0
164,86.0317885995698,6.0,-7.0,1.0,2.0,1.0,0.0
165,60.78991090001072,4.0,12.0,1.0,1.0,1.0,0.0
166,10.119598688498346,6.0,18.0,0.0,2.0,1.0,1.0
167,79.26740320167012,0.0,17.0,1.0,1.0,1.0,0.0
168,67.99944271534248,0.0,-7.0,0.0,0.0,1.0,0.0
169,68.19216130407173,6.0,-2.0,1.0,1.0,1.0,0.0
170,25.438963056616235,1.0,-7.0,1.0,2.0,1.0,0.0
171,13.754818136898377,8.0,1.0,0.0,0.0,1.0,0.0
172,75.03531807248541,0.0,13.0,0.0,1.0,1.0,0.0
173,38.4928592761532,9.0,8.0,1.0,2.0,0.0,1.0
174,79.18148698312262,8.0,-7.0,0.0,2.0,1.0,0.0
175,19.25271840961009,8.0,18.0,0.0,0.0,1.0,1.0
176,99.62765960051584,1.0,8.0,1.0,2.0,1.0,0.0
177,80.31142958674013,9.0,3.0,0.0,0.0,0.0,0.0
178,30.16069285126416,4.0,-4.0,0.0,2.0,1.0,0.0
179,6.091485563028038,0.0,11.0,1.0,2.0,1.0,1.0
180,22.639684200979264,3.0,11.0,1.0,0.0,1.0,1.0
181,37.433028468681975,4.0,1.0,0.0,2.0,1.0,0.0
182,36.97594099587286,9.0,-7.0,0.0,2.0,1.0,1.0
183,45.81973665735781,2.0,3.0,1.0,0.0,1.0,0.0
184,49.31675416778303,2.0,8.0,0.0,0.0,1.0,1.0
185,1.3833793404631025,4.0,21.0,1.0,2.0,1.0,1.0
186,93.09994275459016,9.0,20.0,1.0,1.0,1.0,0.0
187,38.6862145524146,4.0,-1.0,1.0,1.0,1.0,1.0
188,13.037253506286325,6.0,22.0,1.0,1.0,1.0,1.0
189,64.86276371312417,8.0,5.0,1.0,0.0,1.0,1.0
190,36.8366097204433,9.0,11.0,0.0,0.0,1.0,0.0
191,90.46363870971861,7.0,-4.0,0.0,0.0,0.0,1.0
192,97.6446978122866,9.0,20.0,0.0,2.0,1.0,1.0
193,11.645477144879273,0.0,4.0,0.0,1.0,1.0,0.0
194,28.613837487485544,2.0,5.0,0.0,0.0,0.0,0.0
195,9.380958511921131,1.0,23.0,0.0,1.0,1.0,1.0
196,81.76035587237682,1.0,-1.0,1.0,2.0,1.0,0.0
197,31.415671602934623,8.0,23.0,0.0,1.0,1.0,1.0
198,59.49326248723922,1.0,-5.0,0.0,0.0,1.0,0.0
199,83.79887518703777,6.0,8.0,0.0,0.0,1.0,0.0
200,77.05494843947078,3.0,7.0,1.0,2.0,1.0,1.0
201,50.92621933418118,6.0,-6.0,1.0,1.0,1.0,1.0
202,80.03852730478769,9.0,14.0,1.0,1.0,0.0,0.0
203,84.8168018812666,6.0,22.0,1.0,1.0,1.0,0.0
204,53.240613300885876,4.0,19.0,1.0,1.0,1.0,0.0
205,82.53749995530764,2.0,-6.0,0.0,1.0,0.0,0.0
206,44.466990611467786,0.0,-8.0,1.0,2.0,0.0,0.0
207,13.452157404799564,5.0,-7.0,1.0,2.0,0.0,0.0
208,93.96797400358197,3.0,2.0,1.0,0.0,1.0,1.0
209,98.92564150746796,3.0,1.0,1.0,0.0,1.0,0.0
210,11.5075609673569,8.0,8.0,1.0,1.0,1.0,1.0
211,69.08639423867858,4.0,10.0,1.0,2.0,1.0,0.0
212,37.895155440436994,8.0,10.0,0.0,2.0,0.0,0.0
213,15.188803955136033,1.0,-9.0,0.0,2.0,1.0,0.0
214,3.647382234381498,1.0,-1.0,0.0,2.0,1.0,1.0
215,84.22496451868946,6.0,6.0,1.0,1.0,1.0,0.0
216,64.762481042497,7.0,19.0,1.0,0.0,1.0,0.0
217,65.88633304543046,9.0,12.0,0.0,0.0,0.0,1.0
218,69.07494575828161,3.0,-8.0,0.0,2.0,1.0,1.0
219,36.96373262002917,1.0,16.0,1.0,2.0,1.0,0.0
220,74.02606320674701,1.0,6.0,0.0,1.0,0.0,0.0
221,17.768061869616517,1.0,4.0,0.0,1.0,1.0,0.0
222,18.53204066534856,2.0,-1.0,0.0,2.0,0.0,0.0
223,39.081618324095665,6.0,22.0,1.0,1.0,1.0,1.0
224,70.94739277588204,7.0,-6.0,0.0,1.0,1.0,0.0
225,40.06648187513514,2.0,18.0,0.0,1.0,1.0,1.0
226,13.640775708226283,0.0,-8.0,1.0,1.0,1.0,0.0
227,37.64364572512316,8.0,13.0,0.0,1.0,1.0,1.0
228,65.74157771592913,0.0,16.0,0.0,2.0,1.0,0.0
229,81.59996485715929,9.0,3.0,1.0,0.0,1.0,0.0
230,50.13364774698862,9.0,0.0,0.0,0.0,0.0,0.0
231,20.685051346333342,8.0,-4.0,1.0,2.0,1.0,0.0
232,85.73233514432103,5.0,19.0,0.0,2.0,1.0,0.0
233,68.72273393010998,4.0,11.0,1.0,1.0,0.0,0.0
234,31.09028178560999,5.0,0.0,0.0,2.0,1.0,0.0
235,14.8002828215431,8.0,9.0,1.0,2.0,1.0,1.0
236,18.669086924474616,4.0,9.0,1.0,2.0,1.0,1.0
237,27.563792481220986,1.0,2.0,0.0,1.0,1.0,0.0
238,14.503185994939928,8.0,5.0,1.0,1.0,0.0,1.0
239,77.70911771658848,5.0,7.0,0.0,0.0,1.0,0.0
240,14.132454078387596,5.0,19.0,1.0,1.0,1.0,1.0
241,98.65223539454996,2.0,-1.0,1.0,0.0,0.0,0.0
242,69.14184240821044,4.0,-4.0,0.0,1.0,1.0,1.0
243,6.199728442689738,0.0,24.0,0.0,0.0,1.0,1.0
244,19.921623743817488,0.0,18.0,0.0,1.0,0.0,1.0
245,68.61543371210787,7.0,8.0,1.0,0.0,1.0,0.0
246,50.295852003183015,5.0,5.0,0.0,1.0,1.0,0.0
247,25.45824260099804,4.0,24.0,1.0,1.0,0.0,0.0
248,61.907255174986496,4.0,8.0,0.0,1.0,1.0,1.0
249,93.44314507259925,0.0,17.0,0.0,0.0,0.0,0.0
250,18.550491815479404,7.0,5.0,0.0,1.0,1.0,0.0
251,89.00299945724191,7.0,3.0,1.0,1.0,1.0,0.0
252,7.578982049977589,4.0,19.0,0.0,1.0,1.0,1.0
253,69.45941771216036,6.0,12.0,0.0,2.0,1.0,1.0
254,2.4973771512761735,5.0,-1.0,1.0,2.0,1.0,0.0
255,7.838255057516828,2.0,-8.0,0.0,0.0,0.0,1.0
256,51.15681354991381,3.0,9.0,0.0,0.0,1.0,0.0
257,63.93077130152623,6.0,17.0,1.0,0.0,1.0,0.0
258,85.75010664538243,1.0,-4.0,1.0,1.0,1.0,0.0
259,17.94285983194223,8.0,13.0,1.0,1.0,1.0,1.0
260,52.937261366825524,1.0,17.0,0.0,1.0,0.0,0.0
261,91.52424896826754,8.0,-5.0,0.0,1.0,1.0,0.0
262,66.2615483632502,8.0,7.0,0.0,1.0,1.0,0.0
263,89.16403687558666,3.0,11.0,1.0,2.0,1.0,1.0
264,83.45846373548059,1.0,-6.0,0.0,0.0,1.0,0.0
265,17.928207213992202,3.0,-1.0,0.0,2.0,1.0,1.0
266,85.09322779958325,3.0,-3.0,0.0,2.0,1.0,0.0
267,29.249803383906734,7.0,0.0,1.0,0.0,1.0,1.0
268,71.00765617146823,7.0,-7.0,0.0,0.0,1.0,1.0
269,26.607897755291297,0.0,4.0,0.0,2.0,1.0,0.0
270,56.76983497651179,3.0,-6.0,1.0,1.0,1.0,0.0
271,14.820060522254114,5.0,23.0,1.0,1.0,1.0,0.0
272,32.29557589574004,1.0,-2.0,1.0,0.0,1.0,0.0
273,85.95084445999976,5.0,0.0,0.0,1.0,0.0,1.0
274,25.785164931309435,7.0,3.0,0.0,1.0,1.0,0.0
275,98.83740771675147,0.0,-9.0,1.0,2.0,1.0,0.0
276,23.899390906356718,2.0,13.0,1.0,0.0,1.0,1.0
277,65.27625185820645,8.0,11.0,1.0,2.0,1.0,0.0
278,24.834593943677987,1.0,-4.0,1.0,2.0,0.0,0.0
279,98.9650505561381,9.0,16.0,0.0,1.0,1.0,1.0
280,59.43049932362547,5.0,3.0,1.0,1.0,1.0,1.0
281,11.815979826294985,7.0,19.0,1.0,2.0,1.0,1.0
282,25.43215065792513,5.0,-1.0,0.0,1.0,0.0,0.0
283,73.67587660572151,8.0,10.0,0.0,2.0,1.0,1.0
284,99.03059709867095,1.0,-1.0,0.0,2.0,1.0,0.0
285,99.09161461441623,6.0,6.0,0.0,2.0,1.0,0.0
286,17.52576350784841,9.0,15.0,1.0,1.0,1.0,1.0
287,75.92610937273035,9.0,15.0,1.0,0.0,0.0,0.0
288,3.3153448999206057,2.0,1.0,0.0,1.0,1.0,1.0
289,53.46115905190942,2.0,13.0,0.0,2.0,1.0,0.0
290,30.67321459857367,4.0,12.0,0.0,0.0,1.0,1.0
291,42.8169461057058,7.0,-4.0,1.0,1.0,0.0,0.0
292,90.37392753387181,9.0,6.0,0.0,2.0,0.0,0.0
293,89.4918284869171,4.0,17.0,1.0,1.0,1.0,0.0
294,82.75311826755862,1.0,24.0,1.0,2.0,1.0,1.0
295,99.25833058037648,1.0,12.0,1.0,2.0,1.0,0.0
296,64.52012568708099,2.0,20.0,1.0,1.0,1.0,1.0
297,8.093956680105233,7.0,-2.0,1.0,1.0,1.0,0.0
298,1.011919993462132,9.0,1.0,1.0,2.0,0.0,1.0
299,95.93862680935052,7.0,10.0,0.0,2.0,1.0,1.0
300,69.44436521477311,9.0,-1.0,1.0,2.0,1.0,0.0
301,37.369841222935314,4.0,-5.0,1.0,0.0,1.0,0.0
302,80.44255425137041,7.0,15.0,0.0,0.0,1.0,0.0
303,84.45789787566575,3.0,1.0,0.0,2.0,1.0,0.0
304,26.18320029207978,8.0,3.0,1.0,0.0,1.0,1.0
305,4.717038439681601,9.0,19.0,0.0,1.0,0.0,1.0
306,26.127537220801102,4.0,9.0,0.0,1.0,1.0,0.0
307,12.596006888694511,5.0,-4.0,0.0,0.0,1.0,0.0
308,34.81461846660648,0.0,-1.0,1.0,2.0,0.0,1.0
309,7.859232377409891,3.0,15.0,1.0,1.0,1.0,0.0
310,65.18249813679512,5.0,-6.0,0.0,0.0,1.0,1.0
311,1.6912329654021458,4.0,-6.0,0.0,1.0,1.0,0.0
312,77.47935831011087,6.0,21.0,1.0,0.0,1.0,0.0
313,90.42720498370417,3.0,8.0,1.0,0.0,1.0,0.0
314,50.68291899313744,4.0,24.0,0.0,1.0,0.0,1.0
315,80.07219184532612,2.0,16.0,1.0,1.0,1.0,0.0
316,62.058117232491846,6.0,3.0,0.0,0.0,1.0,0.0
317,65.55309941240449,5.0,6.0,0.0,1.0,1.0,1.0
318,7.252051253627299,0.0,9.0,1.0,2.0,0.0,1.0
319,59.67258053640654,5.0,17.0,0.0,2.0,0.0,1.0
320,33.276879205617085,5.0,1.0,0.0,0.0,1.0,0.0
321,69.94638434762392,7.0,-10.0,1.0,2.0,0.0,1.0
322,39.335244258563556,1.0,4.0,0.0,1.0,1.0,1.0
323,52.41582925981294,7.0,-2.0,0.0,0.0,1.0,0.0
324,53.27857254577786,4.0,18.0,1.0,2.0,1.0,0.0
325,25.026119189636823,3.0,22.0,0.0,0.0,1.0,1.0
326,24.155689197332595,8.0,14.0,1.0,0.0,0.0,0.0
327,35.84273200079129,4.0,11.0,1.0,1.0,1.0,0.0
328,74.50849237947001,3.0,18.0,1.0,1.0,0.0,0.0
329,80.34340791575951,0.0,-6.0,1.0,2.0,1.0,0.0
330,98.27460819184485,0.0,23.0,1.0,1.0,1.0,0.0
331,6.204590097309038,1.0,-3.0,0.0,1.0,1.0,0.0
332,10.417614168705269,1.0,9.0,0.0,2.0,1.0,1.0
333,6.6576695029279955,3.0,0.0,0.0,1.0,0.0,0.0
334,26.174295619976842,0.0,24.0,0.0,2.0,1.0,0.0
335,53.92160851162206,7.0,0.0,1.0,1.0,0.0,0.0
336,61.09890948241016,5.0,-6.0,0.0,0.0,1.0,0.0
337,57.100707793957405,2.0,13.0,1.0,0.0,1.0,0.0
338,38.21900078522815,9.0,-10.0,1.0,1.0,1.0,0.0
339,76.74134920435051,8.0,0.0,0.0,1.0,0.0,0.0
340,14.808289454544498,1.0,1.0,1.0,2.0,1.0,0.0
341,7.2797752152388995,6.0,-8.0,0.0,0.0,1.0,0.0
342,9.752400011028547,9.0,1.0,1.0,0.0,0.0,0.0
343,44.923934475970974,5.0,12.0,1.0,2.0,1.0,1.0
344,46.79576597755248,3.0,-2.0,0.0,1.0,1.0,1.0
345,42.95541030472208,7.0,1.0,1.0,1.0,1.0,0.0
346,25.74558119526516,3.0,18.0,1.0,0.0,1.0,1.0
347,70.85539187600322,8.0,22.0,0.0,1.0,1.0,0.0
348,88.13819108806943,1.0,5.0,0.0,2.0,1.0,1.0
349,33.72824386781081,3.0,3.0,0.0,1.0,1.0,0.0
350,64.13215002608001,6.0,-8.0,0.0,1.0,0.0,0.0
351,55.02898491024447,5.0,18.0,0.0,2.0,1.0,1.0
352,26.347766123836273,4.0,9.0,1.0,2.0,1.0,0.0
353,32.81612250438825,4.0,7.0,1.0,1.0,1.0,1.0
354,46.0035715503715,4.0,-6.0,1.0,1.0,1.0,1.0
355,2.076049772365519,4.0,18.0,0.0,1.0,0.0,1.0
356,8.611028343941767,4.0,-6.0,0.0,2.0,1.0,0.0
357,29.67683395760598,7.0,-3.0,1.0,0.0,1.0,1.0
358,83.67253855765877,5.0,1.0,0.0,2.0,0.0,0.0
359,78.2222944477468,9.0,12.0,0.0,1.0,0.0,0.0
360,27.987928284136654,7.0,2.0,0.0,2.0,1.0,0.0
361,12.660610731589419,9.0,-3.0,0.0,0.0,1.0,0.0
362,47.1532597366404,7.0,-10.0,1.0,2.0,0.0,0.0
363,29.801043326057744,2.0,2.0,1.0,1.0,1.0,1.0
364,96.99174991055217,0.0,-10.0,1.0,0.0,1.0,1.0
365,46.33938029568938,3.0,17.0,0.0,0.0,0.0,1.0
366,58.28485718159639,3.0,5.0,0.0,2.0,0.0,0.0
367,73.26437819851607,1.0,-10.0,0.0,2.0,1.0,1.0
368,50.83173525734768,4.0,5.0,0.0,2.0,1.0,0.0
369,87.17042649049733,2.0,16.0,1.0,0.0,0.0,0.0
370,90.13715957987148,8.0,11.0,0.0,2.0,1.0,1.0
371,55.22743364978233,6.0,-2.0,1.0,2.0,1.0,1.0
372,42.66667871425264,1.0,23.0,1.0,2.0,1.0,1.0
373,4.187963198009672,8.0,-7.0,0.0,0.0,1.0,0.0
374,94.14569379125018,7.0,-5.0,0.0,2.0,1.0,0.0
375,91.47674793453095,9.0,-4.0,0.0,1.0,1.0,0.0
376,73.91173754449193,9.0,11.0,1.0,2.0,0.0,0.0
377,19.813901342268704,0.0,20.0,1.0,0.0,1.0,1.0
378,55.63602664066723,5.0,0.0,1.0,1.0,1.0,1.0
379,19.382319907293002,2.0,-9.0,1.0,0.0,1.0,0.0
380,22.14040019514738,1.0,-9.0,0.0,2.0,0.0,1.0
381,75.80536490576866,1.0,6.0,0.0,2.0,0.0,0.0
382,82.16492871630564,0.0,4.0,1.0,2.0,1.0,0.0
383,81.79385282174528,7.0,22.0,0.0,0.0,0.0,1.0
384,61.19240979899863,2.0,-2.0,1.0,0.0,0.0,1.0
385,37.70149417428697,3.0,-4.0,1.0,0.0,1.0,0.0
386,48.40296205541307,8.0,11.0,0.0,2.0,1.0,0.0
387,98.78940334359403,0.0,-10.0,0.0,2.0,0.0,0.0
388,18.97848190666006,2.0,6.0,1.0,0.0,1.0,0.0
389,74.62242355673335,0.0,-1.0,1.0,0.0,1.0,1.0
390,50.5143337613049,7.0,12.0,0.0,1.0,1.0,0.0
391,79.17907336100153,6.0,24.0,0.0,2.0,1.0,1.0
392,65.77597845578285,7.0,-1.0,0.0,2.0,1.0,0.0
393,9.694630824474588,1.0,5.0,1.0,0.0,0.0,0.0
394,81.93790520449633,4.0,1.0,1.0,0.0,1.0,0.0
395,59.249909024878214,2.0,1.0,1.0,1.0,1.0,0.0
396,64.76847313009533,2.0,11.0,0.0,0.0,1.0,0.0
397,72.98767576901476,1.0,-2.0,0.0,1.0,1.0,0.0
398,60.37356023676438,8.0,18.0,1.0,1.0,1.0,0.0
399,78.44153068704428,7.0,9.0,1.0,2.0,1.0,0.0
400,17.85280594018483,7.0,-4.0,1.0,2.0,1.0,1.0
401,3.550242069004449,6.0,14.0,0.0,1.0,1.0,1.0
402,98.28657699364523,0.0,23.0,1.0,2.0,0.0,0.0
403,36.97265342932081,6.0,23.0,1.0,1.0,1.0,1.0
404,10.91039039911047,8.0,0.0,1.0,2.0,1.0,0.0
405,95.85691594664121,3.0,11.0,1.0,0.0,0.0,0.0
